instances,z_1,z_2,algo_collision,feature_npc1_avg_control_speed,feature_npc1_min_control_speed,feature_npc1_max_control_speed,feature_npc1_std_control_speed,feature_npc2_avg_control_speed,feature_npc2_min_control_speed,feature_npc2_max_control_speed,feature_npc2_std_control_speed,feature_npcs_avg_control_speed,feature_npcs_min_control_speed,feature_npcs_max_control_speed,feature_npcs_std_control_speed,feature_npc_number_lane_changes,feature_npc2_number_lane_changes,feature_ego_avg_speed,feature_ego_min_speed,feature_ego_max_speed,feature_ego_std_speed,feature_npc1_avg_speed,feature_npc1_min_speed,feature_npc1_max_speed,feature_npc1_std_speed,feature_npc2_avg_speed,feature_npc2_min_speed,feature_npc2_max_speed,feature_npc2_std_speed,feature_avg_dist_ego_npc1,feature_min_dist_ego_npc1,feature_max_dist_ego_npc1,feature_std_dist_ego_npc1,feature_avg_dist_ego_npc2,feature_min_dist_ego_npc2,feature_max_dist_ego_npc2,feature_std_dist_ego_npc2,feature_npc_avg_dist,feature_max_npc_dist,feature_min_npc_dist,feature_std_npc_dist,feature_type_npc_max_dist,feature_type_npc_min_dist,feature_op_npc_max_dist,feature_op_npc_min_dist,feature_ctrl_speed_npc_max_dist,feature_ctrl_speed_npc_min_dist,feature_speed_npc_min_dist,feature_speed_npc_max_dist,feature_avg_speed_npcs,feature_max_npc_speed,feature_min_npc_speed,feature_std_npcs_speed,feature_type_npc_max_speed,feature_type_npc_min_speed,feature_op_npc_max_speed,feature_op_npc_min_speed,feature_ctrl_speed_npc_max_speed,feature_ctrl_speed_npc_min_speed,feature_dist_av_npc_max_speed,feature_dist_av_npc_min_speed,feature_time_to_max_speed,feature_time_to_max_dist,feature_source
scenario655,0.738497627,-2.720751729,2,16.29307066,2.989501318,27.97706977,7.079353278,17.4071655,3.655199214,26.46236836,7.641092024,16.85011808,2.989501318,27.97706977,7.360222651,8,8,7.201605509,0,11.27992057,3.700949033,8.046253031,0,24.10358004,6.810626948,8.949295506,0,24.71849805,6.942209325,15.07014993,3.526287786,41.89992835,9.879666444,30.81325408,1.989728197,80.23823834,24.17954976,22.94170201,80.23823834,1.989728197,17.0296081,2,2,1,1,18.52123666,11.74221423,0.15795795,10.84763638,8.497774268,24.71849805,0,6.876418137,2,2,2,1,3.655199214,24.74472922,27.0476548,11.75040225,3,20.8,0
scenario656,-0.763938601,-1.31391148,0,18.22987719,4.524139099,26.8400318,6.415374837,13.18559944,0.785861317,27.80306356,8.875395522,15.70773832,0.785861317,27.80306356,7.64538518,6.5,6,7.337726441,0,11.41646336,3.538340681,8.390667167,0,20.77819834,5.860980903,8.523773181,0,27.10677698,8.072801932,12.01398794,3.699379746,25.98473571,5.938973322,28.76813249,3.821795567,51.81479053,13.94979377,20.39106021,51.81479053,3.699379746,9.944383548,2,1,1,1,13.13080317,26.8400318,6.882833825,13.90206166,8.457220174,27.10677698,0,6.966891417,2,2,0,2,27.10675966,7.447710088,40.48644502,11.75040225,5.9,9,0
scenario657,-1.146777564,-0.112551869,0,15.27848156,7.194007449,28.79335826,7.548401275,18.544145,10.98090484,29.5789392,6.178281893,16.91131328,7.194007449,29.5789392,6.863341584,4,4,7.194779769,0,11.69529508,4.262405329,8.966837256,0,28.75680261,7.392296439,12.25523327,0,29.57897036,7.504898259,19.3686068,3.188306624,35.32950303,6.626522926,61.19855114,3.799636878,122.9361693,29.00421052,40.28357897,122.9361693,3.188306624,17.81536672,2,1,1,0,27.57070177,28.79335826,28.7268241,13.78533671,10.61103526,29.57897036,0,7.448597349,2,2,0,0,20.59320967,14.28628582,65.145606,11.75040225,6,30,0
scenario658,1.245036816,0.207737514,0,13.74641764,3.519644593,27.60279441,7.929986989,17.08141437,2.947338329,24.38397289,6.530398521,15.41391601,2.947338329,27.60279441,7.230192755,6.5,7,7.326338415,0,11.70791588,4.21714212,7.988945269,0,27.17630792,6.420404471,10.73860706,0,23.00880777,6.637385679,12.10963133,2.659540792,26.99063001,6.451637329,27.65570345,3.341969273,82.2856958,14.23109701,19.88266739,82.2856958,2.659540792,10.34136717,2,1,2,1,17.62920118,3.519644593,7.797768831,17.62922193,9.363776164,27.17630792,0,6.528895075,1,2,0,1,27.60279441,19.85607869,11.74158763,11.75040225,16.3,30,0
scenario659,0.388106691,2.44719843,0,12.37157486,0.924918367,26.17313823,9.609815759,12.39664868,1.104690814,26.84409934,8.129465438,12.38411177,0.924918367,26.84409934,8.869640599,5,6,7.34111469,0,11.66481035,4.401204179,7.718468923,0,26.09710354,8.19459552,7.719296146,0,21.83432512,5.95018451,31.5506842,7.914377413,61.62470886,18.68684088,49.31276494,4.571918198,91.19034967,26.91220803,40.43172457,91.19034967,4.571918198,22.79952445,2,2,2,0,20.99665502,21.83811238,9.240113015,11.5186562,7.718882535,26.09710354,0,7.072390015,1,2,0,2,26.17313823,1.104690814,13.40523038,11.75040225,26.7,18.2,0
scenario660,1.255289853,1.820181582,0,14.00021549,3.471789912,22.44459572,6.502694588,10.73648103,1.459971583,29.30521208,9.617183372,12.36834826,1.459971583,29.30521208,8.05993898,5,6,7.341261277,0,11.68551588,4.415087452,8.076467742,0,22.41924341,7.301311474,4.247413936,0,20.18647595,5.066647999,12.99447618,3.655729426,34.43714273,8.562139625,62.62803042,3.766287512,112.9036054,41.2230135,37.8112533,112.9036054,3.655729426,24.89257656,2,1,2,1,25.28756208,15.51707276,0,7.227856862,6.161940839,22.41924341,0,6.183979736,1,2,2,0,18.4143992,18.52281826,11.91150379,11.75040225,18,21.4,0
scenario661,-1.055384236,-0.492675586,1,8.552215599,0.404584998,18.65009196,6.182412091,17.33556764,2.006014322,28.85159488,9.525223603,12.94389162,0.404584998,28.85159488,7.853817847,4,3,7.317731261,0,11.70978973,3.482435316,5.256432542,0,22.0632235,4.610762941,8.584784742,0,28.79239906,9.297344979,41.81745433,3.654845725,88.89835599,29.03958382,47.22077806,3.460550045,103.2620547,30.58874337,44.5191162,103.2620547,3.460550045,29.81416359,2,2,0,1,14.68609979,28.35941253,23.02951003,10.90122374,6.920608642,28.79239906,0,6.95405396,2,2,1,1,28.85159488,28.35941253,47.61206055,11.75040225,10.2,16.6,0
scenario662,-2.444389653,1.114455181,0,15.05872495,3.659322246,28.86789589,9.248779555,18.64798274,4.62525695,29.65847578,8.620720504,16.85335384,3.659322246,29.65847578,8.934750029,7.5,9,7.342820978,0,11.68124739,4.411461737,4.44465177,0,27.14749824,5.701902302,12.95143021,0,29.65832662,9.349776294,51.43818881,10.70898259,106.0092028,37.95384273,80.41297471,3.847563562,141.1154747,35.94527865,65.92558176,141.1154747,3.847563562,36.94956069,2,2,2,2,10.60147979,22.02729469,17.97183732,10.6002038,8.698040992,29.65832662,0,7.525839298,2,2,2,2,26.76770084,22.02729469,84.65602945,11.75040225,6,30,0
scenario663,-0.16964281,-0.113427629,0,14.00271994,0.492985404,23.58455281,6.635471905,14.79287757,3.701432382,27.30767642,8.014432843,14.39779876,0.492985404,27.30767642,7.324952374,6,7,7.327353416,0,11.67377531,4.024931988,8.004366777,0,18.5101347,5.268216799,7.489269059,0,26.12384661,7.004925913,20.35279776,3.238787381,45.17122777,12.01311405,11.35187755,3.207223254,28.59464538,5.572628619,15.85233765,45.17122777,3.207223254,8.792871333,1,2,0,1,14.92300827,23.59436871,23.06440863,2.963079453,7.746817918,26.12384661,0,6.136571356,2,2,1,0,26.16551596,6.817435598,7.902890295,11.75040225,20.4,24.3,0
scenario664,-2.213193666,1.348014749,0,16.3005714,2.609144241,25.62331736,8.084688991,13.41886609,2.378981801,26.13526961,8.570245237,14.85971875,2.378981801,26.13526961,8.327467114,7,6,7.3254376,0,11.72982061,4.497821533,4.450918628,0,20.21430016,5.884274993,8.602534639,0,26.13499239,8.669615894,52.05885575,9.490296328,105.9571542,38.62251616,23.80362988,3.180433365,67.03793025,16.77711458,37.93124281,105.9571542,3.180433365,27.69981537,1,2,0,1,2.609144241,13.60896696,13.47213979,0.000762939,6.526726633,26.13499239,0,7.276945443,2,2,2,1,26.13526961,13.60896696,61.22454543,11.75040225,14.6,30,0
scenario665,-1.108231017,0.479172724,0,14.01275592,1.36267142,26.74620071,7.993821546,14.53918577,1.525239462,26.85390529,7.831644041,14.27597084,1.36267142,26.85390529,7.912732793,7,7,7.332522594,0,11.59223171,4.214745309,4.466105263,0,26.71466088,6.0851295,9.427187528,0,26.85318471,7.849515264,49.81325256,9.936108838,105.4829872,38.24270813,41.41763337,3.809568161,83.01158741,21.4513938,45.61544297,105.4829872,3.809568161,29.84705097,1,2,0,0,24.86739746,13.99068675,13.53202924,0,6.946646396,26.85318471,0,6.967322382,2,2,1,0,13.54452619,13.99068675,66.55425107,11.75040225,9,29,0
scenario666,-2.696087029,1.196259617,0,10.96082356,0.666636347,19.12197326,5.39122651,16.60977968,5.243735842,27.15565363,7.01794496,13.78530162,0.666636347,27.15565363,6.204585735,6,6,7.312937441,0,11.65022924,4.499436993,7.699525831,0,18.27926793,4.7936776,11.36447865,0,27.14141643,8.141535567,42.82298839,7.996141507,89.49055601,27.77151505,41.40272699,3.841819555,91.3043415,18.44970253,42.11285769,91.3043415,3.841819555,23.11060879,2,2,2,2,21.16966008,27.15565363,21.0147692,19.93729483,9.532002241,27.14141643,0,6.467606583,2,2,2,2,16.47836138,27.15565363,40.22959657,11.75040225,3,30,0
scenario667,1.320016036,-1.223099346,0,14.7671299,3.566854535,28.1978263,8.034595551,17.00789117,1.423733977,24.06724185,7.238708057,15.88751053,1.423733977,28.1978263,7.636651804,6,7,7.344318051,0,11.1600699,3.868993756,7.999927827,0,26.22508895,5.999108595,9.558240623,0,24.00985087,7.484473019,19.38868411,3.8007795,54.41611219,14.66938322,21.57654962,2.688938767,55.22761628,12.71101865,20.48261687,55.22761628,2.688938767,13.69020093,2,2,0,2,21.85079608,14.64610149,8.446228443,14.14855457,8.779084225,26.22508895,0,6.741790807,1,2,0,1,8.609405847,22.53454883,15.31386081,11.75040225,24,18,0
scenario668,-0.716460963,-0.683581686,1,15.10219256,4.438445672,27.65481759,9.175503959,17.14921528,2.801655961,28.32375648,7.717681329,16.12570392,2.801655961,28.32375648,8.446592644,5.5,5,7.329676404,0,11.42844192,4.106259773,7.873620816,0,27.50426997,6.112686047,11.24669875,0,28.05683338,7.198279646,18.24129666,3.842592963,40.50152653,9.230816395,36.88410104,3.811604209,87.23383767,17.40666722,27.56269885,87.23383767,3.811604209,13.31874181,2,2,2,0,7.921109446,21.47416116,18.28798349,7.921127964,9.560159782,28.05683338,0,6.655482847,2,2,2,0,7.921109446,21.47416116,66.38357602,11.75040225,27,30,0
scenario669,-1.060902892,0.314215466,0,10.24098666,2.328761901,20.80254166,7.120418404,11.59320335,1.044919042,27.91416938,8.78743933,10.917095,1.044919042,27.91416938,7.953928867,7,8,7.341022165,0,11.69915967,4.171155244,7.814455478,0,20.79899365,7.073047495,7.849952481,0,27.91127849,7.361006732,36.42959723,6.122543522,72.69814877,19.41895378,14.32709071,3.120624733,34.60847055,10.72471075,25.37834397,72.69814877,3.120624733,15.07183226,1,2,2,0,10.1955574,27.91416938,25.56936081,7.580962071,7.83220398,27.91127849,0,7.217027114,2,2,2,2,15.17922043,11.70409489,29.79697865,11.75040225,9,21.6,0
scenario670,-1.568770418,1.313464129,0,13.17665997,3.182952141,27.53460376,7.594255532,12.3868222,0.201790697,26.13427773,9.219404166,12.78174109,0.201790697,27.53460376,8.406829849,6,5,7.295453797,0,11.68994781,4.573129185,7.904730461,0,22.28043378,6.078831052,8.024968974,0,26.12045735,8.256216581,37.44078976,4.142358654,86.56834067,26.49451795,15.65478036,3.461934082,44.49421966,11.15126191,26.54778506,86.56834067,3.461934082,18.82288993,1,2,0,2,8.280394388,23.31439049,17.25716088,8.075433437,7.964849717,26.12045735,0,7.167523816,2,2,0,0,4.80194051,26.13427773,37.63481209,11.75040225,3,20.3,0
scenario671,-1.964954851,-0.614153317,0,13.24388805,2.022550647,27.45899426,7.858856674,17.09081598,6.956807201,29.75733924,7.587675742,15.16735202,2.022550647,29.75733924,7.723266208,7,7,7.333499023,0,11.28716293,4.009119313,4.44571088,0,17.22608508,5.142287395,10.79087362,0,29.70260203,8.445871114,47.71072487,9.868190897,106.2249177,39.30121767,38.792214,3.805901164,77.97313397,18.73947132,43.25146944,106.2249177,3.805901164,29.0203445,1,2,2,2,4.367810819,12.52319431,12.29463262,0,7.618292251,29.70260203,0,6.794079254,2,2,0,2,23.6003622,12.52319431,53.47803522,11.75040225,12,27.5,0
scenario672,0.650246108,1.550537473,0,14.90570882,1.381927171,28.36422885,9.723822373,13.85646384,0.056776966,26.12159341,9.319522429,14.38108633,0.056776966,28.36422885,9.521672401,8.5,8,7.32669282,0,11.70110095,4.415502574,7.96571597,0,28.07549978,8.206121081,7.582801706,0,26.11425078,8.009785272,18.12467354,3.485634354,44.74015196,13.78274213,17.00341686,6.393812812,38.07293536,9.177012412,17.5640452,44.74015196,3.485634354,11.47987727,1,1,2,1,18.51081022,5.847461385,0.182245141,9.509324415,7.774258838,28.07549978,0,8.107953177,1,2,1,2,28.25387023,8.168431722,11.36643875,11.75040225,4.1,12.8,0
scenario673,-2.076456422,0.562152732,0,17.84384962,2.198919022,29.76252564,11.00296855,19.78159132,8.596191005,29.58655706,6.450112636,18.81272047,2.198919022,29.76252564,8.726540592,7,8,7.324633198,0,11.63147337,4.375314924,7.747280344,0,28.46825359,7.09432431,12.73531935,0,29.58615448,8.239639531,30.51402101,6.547283258,81.1707756,26.11413637,58.51000605,3.843865922,130.3264655,27.58925621,44.51201353,130.3264655,3.843865922,26.85169629,2,2,0,2,17.6740333,20.96614457,17.85532202,17.65053803,10.24129984,29.58615448,0,7.66698192,2,2,1,2,29.58655706,20.96614457,87.23798327,11.75040225,11.9,30,0
scenario674,-1.348863891,-0.482027332,0,18.79941355,6.260905861,27.85732093,7.178003966,16.14143726,0.136371343,29.61281527,10.25965379,17.4704254,0.136371343,29.61281527,8.718828876,5.5,4,7.312079821,0,11.62657133,4.422615027,8.10404367,0,26.04759231,5.905611645,9.990977722,0,29.55169122,8.795098185,12.42167974,2.874869744,29.79004081,5.508428966,42.86011603,3.798645422,89.65850721,20.8654393,27.64089788,89.65850721,2.874869744,13.18693413,2,1,2,1,4.513735695,26.23591222,8.026794435,29.55169122,9.047510696,29.55169122,0,7.350354915,2,2,2,0,4.513735695,18.20747902,89.65850721,11.75040225,12,12,0
scenario675,1.043146833,-1.374659558,0,16.40989825,7.691353935,27.57843261,6.87015143,15.6244333,6.31263229,27.03739468,7.881897262,16.01716578,6.31263229,27.57843261,7.376024346,7,7,7.195686031,0,10.72499217,2.39559087,8.875595542,0,27.5636609,6.23631672,8.159105739,0,27.02605278,7.501308301,36.46721398,3.328377334,77.65676059,23.68184162,31.55987288,3.842773135,68.50972862,14.49147621,34.01354343,77.65676059,3.328377334,19.08665891,1,1,0,1,10.84864681,25.4797472,12.8384927,8.442005548,8.517350641,27.5636609,0,6.868812511,1,2,0,0,12.06400072,26.1954154,46.06230633,11.75040225,12,20.5,0
scenario676,0.614352017,0.215050137,2,12.68340398,1.090557469,25.73908548,9.741360349,11.6431648,0.224822525,24.57493821,9.507573898,12.16328439,0.224822525,25.73908548,9.624467124,5.5,6,6.341106265,0,11.17862272,3.999406605,6.722799544,0,25.73668465,6.621407868,8.282230145,0,24.56516508,8.51297422,21.23447503,7.485496338,43.26742655,10.88862234,21.77615389,3.844213987,54.19236126,13.58707398,21.50531446,54.19236126,3.844213987,12.23784816,2,2,0,2,24.57493821,24.46956834,24.46398053,5.768330062,7.502514844,25.73668465,0,7.567191044,1,2,1,0,25.73908548,0.22587868,10.53407952,11.75040225,11.7,26.5,0
scenario677,-1.457045485,0.515615559,0,15.21816916,1.687214542,28.1888498,9.409976307,16.83672828,4.192047662,29.1451207,9.227987256,16.02744872,1.687214542,29.1451207,9.318981782,6,7,7.323966882,0,11.69506562,4.321446499,7.777908017,0,27.58965843,7.111584359,11.3157838,0,29.1136873,9.194736008,15.2565812,4.06886415,43.1219383,9.461283662,51.30365245,3.519338386,104.7708078,21.628125,33.28011682,104.7708078,3.519338386,15.54470433,2,2,0,1,21.75789764,29.1451207,23.66758327,6.912465544,9.546845908,29.1136873,0,8.153160183,2,2,2,1,28.22811119,29.1451207,35.62280869,11.75040225,3,30,0
scenario678,-1.809502823,0.240522617,0,18.82062195,6.879220731,27.74024668,6.146227291,16.03973192,0.47201923,29.95295602,9.973411574,17.43017693,0.47201923,29.95295602,8.059819432,7,7,7.282530244,0,11.6666037,4.416525421,8.307498998,0,25.41215021,7.513430086,11.02077483,0,29.93742455,9.69658952,11.037045,3.362411153,30.41957033,6.207921528,45.80756585,3.84103598,92.00315635,22.38813327,28.42230543,92.00315635,3.362411153,14.2980274,2,1,0,1,24.78437485,25.50406886,24.27783986,19.94631626,9.664136912,29.93742455,0,8.605009803,2,2,1,2,23.75155583,29.95295602,47.58977212,11.75040225,3,30,0
scenario679,-2.030395328,0.482533967,0,16.78909627,4.62373998,29.21660627,8.074912034,16.09832975,6.254637919,27.39820338,6.660717845,16.44371301,4.62373998,29.21660627,7.367814939,7,6,7.316405235,0,11.72614748,4.44553462,8.529735526,0,22.76385473,6.686473406,10.84174119,0,27.39829016,8.408712085,22.00130705,3.229475967,64.58956471,17.3131204,49.8612023,3.840717523,85.18194899,24.92247969,35.93125467,85.18194899,3.229475967,21.11780004,2,1,2,0,21.34900217,9.620692826,9.747570992,10.8989966,9.685738357,27.39829016,0,7.547592745,2,2,2,0,27.39820338,20.94949425,74.28772346,11.75040225,5.9,14.4,0
scenario680,1.743774161,-0.04617751,0,17.7340391,5.110736037,29.67415321,8.386477803,11.57904618,1.851811425,24.41486374,7.075760764,14.65654264,1.851811425,29.67415321,7.731119283,6,5,7.328685519,0,11.66764721,3.891424805,7.760706971,0,24.32270889,5.621845828,7.859185274,0,23.52724819,6.817204686,11.58757287,2.888048492,20.5448332,4.12011432,10.03808593,2.99136694,29.80811296,7.528621644,10.8128294,29.80811296,2.888048492,5.824367982,2,1,1,2,9.549037247,6.490864835,10.89540758,22.66205962,7.809946123,24.32270889,0,6.219525257,1,2,1,2,26.30541389,22.67400399,4.939812824,11.75040225,16.4,3,0
scenario681,0.168479277,-0.238962347,0,14.57596082,0.666509768,28.75904218,9.56937357,15.27110493,0.004276135,29.00433737,10.01399984,14.92353288,0.004276135,29.00433737,9.791686703,5.5,6,7.307942121,0,11.60668047,3.873655649,8.04391461,0,25.53331475,7.189925136,8.743446664,0,26.63268265,7.74513818,27.27758441,3.612901848,65.72417555,17.57988679,17.55813743,3.709521385,36.57022834,8.699782629,22.41786092,65.72417555,3.612901848,13.13983471,1,1,2,2,25.56586508,21.84321612,5.191954051,9.498906035,8.393680637,26.63268265,0,7.467531658,2,2,2,0,29.00433737,25.73238949,8.835454093,11.75040225,22.1,15.1,0
scenario682,-0.477952634,0.224819053,1,16.56181877,2.793791113,27.77703895,7.975645254,12.20970289,1.179763813,29.8333525,9.138920987,14.38576083,1.179763813,29.8333525,8.55728312,5.5,8,7.316264729,0,11.65800854,4.213152967,7.84374855,0,24.46897859,6.318029441,7.989561868,0,26.56856305,7.204118963,15.61288528,4.298373123,38.66366716,10.36842242,8.296909185,3.33158288,30.56510966,5.434713849,11.95489723,38.66366716,3.33158288,7.901568133,1,2,1,2,13.99715628,26.56931567,24.94347179,11.38190044,7.916655209,26.56856305,0,6.761074202,2,2,0,1,2.206436586,9.636639329,30.56510966,11.75040225,9,12.4,0
scenario683,-1.202831888,-0.047445658,0,9.235782664,1.111775831,28.49607178,8.977739889,14.10584929,0.826347446,28.66578174,9.091480094,11.67081598,0.826347446,28.66578174,9.034609991,6,6,7.078795074,0,11.63088249,4.500465962,5.89241013,0,28.46222183,6.462089146,8.781904059,0,28.66549343,9.054330405,44.19454001,9.67455515,76.51852955,22.73539508,37.51650005,2.242862925,78.251954,25.83260528,40.85552003,78.251954,2.242862925,24.28400018,2,2,1,0,13.75943095,9.675373128,0.966757186,21.35057043,7.337157095,28.66549343,0,7.758209776,2,2,1,1,28.66578174,20.78315997,63.76342068,11.75040225,5.5,9,0
scenario684,1.656331525,-0.919173366,0,16.21142671,0.61044668,26.58813084,8.447594137,12.24383889,1.739973265,21.57231539,7.256073135,14.2276328,0.61044668,26.58813084,7.851833636,6,7,7.25146411,4.09E-08,11.4704381,3.534586641,7.961095075,0,23.78343311,5.671285968,8.120622597,0,21.55796799,7.520445559,8.063307272,3.054566209,16.97588123,3.431334907,23.47760181,3.368513459,54.06146629,13.81747968,15.77045454,54.06146629,3.054566209,8.624407295,2,1,1,1,3.837635261,22.50780861,17.94295513,17.01290646,8.040858836,23.78343311,0,6.595865763,1,2,2,1,26.58813084,19.52356313,6.002588791,11.75040568,13.6,18,0
scenario685,0.900504982,0.889023477,0,11.9180962,1.864319681,29.68396223,8.074596931,15.30589098,1.365278378,24.64017845,8.856467906,13.61199359,1.365278378,29.68396223,8.465532418,3,3,7.332141228,0,11.68914581,4.172106172,8.029882987,0,27.45060695,5.500854746,9.387518975,0,24.61406715,7.520756784,25.96418928,3.587012203,57.41919269,18.66157978,36.12138438,3.401257887,62.91916664,13.85155535,31.04278683,62.91916664,3.401257887,16.25656757,2,2,2,1,20.75320318,24.64017845,21.02103655,12.60455224,8.708700981,27.45060695,0,6.510805765,1,2,2,1,29.68396223,24.64017845,7.887097755,11.75040225,6.6,16.8,0
scenario686,-3.054323845,0.652401794,0,10.15914836,0.436679913,23.95921935,8.004267401,15.22333181,1.234342324,27.22243649,9.763030765,12.69124009,0.436679913,27.22243649,8.883649083,5.5,5,7.316302034,0,11.64664094,4.383229593,6.735283746,0,19.97890463,5.668296806,11.16338308,0,27.16739845,9.668758998,36.54763361,9.346149738,56.8393177,13.97784896,38.55902662,3.788181352,93.14612102,25.72540847,37.55333011,93.14612102,3.788181352,19.85162872,2,2,2,0,25.24764338,20.79023411,20.71269955,25.24653596,8.949333411,27.16739845,0,7.668527902,2,2,0,2,26.31875201,6.161798013,76.74425367,11.75040225,12,30,0
scenario687,-0.356110156,0.655181763,0,11.23023424,0.116856794,21.83459066,6.122737463,12.39956435,1.747950354,22.09329652,6.888370332,11.8148993,0.116856794,22.09329652,6.505553898,7.5,8,7.324414206,0,11.66752814,4.348617234,7.701716739,0,21.83289568,6.824632856,8.269408244,0,22.09247019,6.576446358,36.11621227,8.781626331,63.4751232,17.25685066,12.397517,2.748178563,33.70915489,9.560308504,24.25686463,63.4751232,2.748178563,13.40857958,1,2,2,0,10.84366294,5.304167685,4.436815075,10.54118224,7.985562491,22.09247019,0,6.700539607,2,2,2,2,22.09329652,17.37918683,7.486758886,11.75040225,20.8,18.8,0
scenario688,1.14509977,-0.838902213,2,11.29743738,0.972150466,26.97311653,7.313070895,9.854177294,3.348225734,20.92755546,5.796860054,10.57580734,0.972150466,26.97311653,6.554965475,7.5,7,6.17838316,0,11.19183143,3.618601335,8.093059845,0,26.96927445,7.274117296,7.682028528,0,20.91666831,5.600213886,35.79670303,3.656953475,78.1431494,22.67143382,22.05159034,3.837810429,39.13196223,8.747058607,28.92414668,78.1431494,3.656953475,15.70924621,1,1,1,2,7.160020001,15.36602758,12.66417097,26.96927445,7.887544186,26.96927445,0,6.437165591,1,2,0,0,26.97311653,20.92755546,75.86777873,11.75040225,20.9,21,0
